name,lastrevid
Ahmed ibn Abi Mahalli,1112552333
Abdellatif Jouahri,1067501606
Mohammed Kabbaj,1094200694
Abdellah Kadiri,1108478313
Muhammad al-Kattani,1088340779
Khnata bent Bakkar,1112728253
Mohand Laenser,1110541676
Fatima Marouan,1085899467
Mohamed Mehdi Bensaid,1115789792
Mohamed Sadiki,1112864122
Mohammed VI of Morocco,1113314439
Abdelkrim Motii,956960749
Khalid Naciri,1097940143
Mohammed al-Makki al-Nasiri,1088024038
Zoulikha Nasri,1091797485
Abdelaziz El Omari,1103094488
Ilyas El Omari,1050980468
Chafik Rachadi,1064310999
Abdelwahed Radi,996655646
Mohammed Sajid (politician),1053936172
Sidi al-Ayachi,1095623946
Fathallah Sijilmassi,1095503216
Mohammed Allal Sinaceur,1047221771
Mohamed Belhassan Wazzani,1101462823
Nasser Zefzafi,1105784313
Abdellatif Zeroual,1074290663
Mohammed Ziane,1097940843
Yassir Znagui,1058407241
Brahim Zniber,1113578009
Mário Albino,1042139227
Carlos Cardoso (journalist),1108725761
Afonso Dhlakama,1104812135
Helder Francisco Malauene,1065685422
Nyeleti Brooke Mondlane,1110776630
Basilio Muhate,1087847457
Murade Isaac Murargy,1041131952
Tomaz Salomão,1105513966
Stella da Graça Pinto Novo Zeca,1070241018
Aye Ko (artist),968270020
Ba Shin,1087648145
Bao Youxiang,1111148571
Bawk Ja,1052913276
Cheery Zahau,1088361146
Ei Thinzar Maung,1097749207
M. A. Gaffar,1077127256
Han Tha Myint,1004945052
Hla Maung Shwe,1080777311
Hso Khan Pha,1084108657
Nai Htaw Sorn,1063720253
Htay Aung (businessman),1108033224
Htin Linn Aung,1111075237
Ja Htoi Pan,1088361136
Khin Kyaw Han,1036478390
Khin Ma Ma Myo,1044647145
Khin Maung Swe,1102466399
Khun San Lwin,964464657
Ko Ni,1109319228
Thakin Kodaw Hmaing,1063716795
Kwe Te No,1009433548
Sao Kya Seng,1063720601
Kyaw Moe Tun,1104060130
Kyaw Myint,1105968423
Kyaw Ni,1065336699
Kyaw Tun,943370816
Kyaw Zaw Oo,1073118078
Duwa Lashi La,1111778584
Lian Hmung Sakhong,1060132892
Sultan Mahmud (minister),1114780616
Maran Brang Seng,1108940186
Gani Markan,1077040045
Maw Htun Aung,1064354803
Mya Lay Sein,1109316290
"Myint Swe (politician, born 1965)",1073118310
Myo Yan Naung Thein,1072977583
Naw Ohn Hla,1088361138
Nay Myo Wai,1065794809
Nay Zin Lat,1052916362
Nyi Sein,1073118482
Nyo Nyo Thin,1031818615
Oscar de Glanville,1087056648
San Tun,904203856
Sasa (politician),1100369987
Saw Sa,1087057198
Saya Gyi U Nu,1061283173
Sein Win (politician),1073118868
Sao Seng Suk,1086413674
Shwe Ohn,1039272113
Soe Moe Hlaing,1098801536
Sultan Ahmed (Burmese politician),1105597024
Naw Susanna Hla Hla Soe,1088361145
Tan Yu Sai,987791661
Taw Phaya Galay,1096513590
Tayzar San,1038023615
Tha Aye,920911377
Than Nyein,1099560456
Than Sein,984131584
Than Win,1050686993
Thaung Tun (minister),1091685823
Baganset U Thaw,1087454147
Thein Maung,1065733251
Thein Nyunt (politician),1111654182
Thet Win Aung,977644647
Thirty Comrades,1112536598
Tin Aye,1005117819
Tu Hkawng,1060133433
Wai Moe Naing,1054632633
Win Ko Ko Latt,1076941438
Maung Wuntha,1082083580
Yawd Serk,1073119108
Za Hlei Thang,1098512604
Zaw Htay,1114885327
Zura Begum,1073818086
Ben Africa,1083488754
Hendrina Afrikaner,1002561151
Jager Afrikaner,1063145716
Jonker Afrikaner,1072451612
Klaas Afrikaner,1084873676
Erginus Endjala,1112849323
Dap Izaaks,1082617471
Piet Junius,1104226275
Gottlob Mbaukua,946596970
John McNab,1105017844
Maxie Minnaar,1105191855
Nehale Mpingana,1113800690
Manasse ǃNoreseb,1015106908
Thimoteus Tjamuaha,1095062805
Erastus Tjejamba,1040560547
Cornelius van Wyk,1077993801
Eben van Zijl,1084871731
Bernard Dowiyogo,1109278952
Valdon Dowiyogo,1115307502
Yuvaraj Adhikari,1026960528
Surya Bahadur KC,1108008290
Mohan Baral,1047930532
Gopal Kumar Basnet,1095758526
Dhokal Singh Basnyat,1047820675
Chakra Prasad Bastola,1111480619
Rupchandra Bista,1052265659
Gagan Singh Bhandari,1105250576
Rajendra Laxmi Gaire,1095759265
Umesh Prasad Giri,1009406646
Harka Gurung,1106745635
Ram Chandra Jha,1093324671
Prem Bahadur Kansakar,1076071925
Ratneshwar Lal Kayastha,1102776133
Rajanra KC,1060501973
Keshav Sthapit,1109551794
Bishal Khadka,1106387853
Devi Khadka,1092210188
Yadunath Khanal,1078215877
Gore Bahadur Khapangi,1113100136
Krishna Chandra Nepali Pokharel,1102403611
Chiri Babu Maharjan,1113666190
Mahendra Bahadur Bista,1077128101
Gajraj Mishra,1106167914
Pande family,1111670930
Ganesh Pandey,1085614813
Leela Mani Paudyal,1109590767
Bidhyanath Pokhrel,1060504380
Radhika Tamang,1105498973
Laxman Rajbanshi,1092220542
Bharat Shumsher Jung Bahadur Rana,1080440808
Dhir Shumsher Rana,1113536460
Diamond Shumsher Rana,1101086758
Kali Bahadur Sahakri,1060541259
Balen Shah,1115570268
Bam Shah,1107329363
Bishnu Pratap Shah,1113191068
Jeevan Bahadur Shahi,1113167809
Shukraraj Shastri,1096679892
Sonam Gyalchhen Sherpa,1095759552
Motidevi Shrestha,1069184655
Khadga Man Singh,1080640494
Sanu Siva,1106065582
Bhuwan Bahadur Sunar,1095758222
Surya Raj Acharya,1111084487
Thapa dynasty,1102589358
Ranabir Singh Thapa,1083766451
Goma Devi Timilsina,1095758525
Vrajanath Poudyal,1109814259
Dharma Ratna Yami,1113442912
Igram van Achelen,1068782309
Charetti America-Francisca,1099607334
Vic Bonke,1107608633
Marianne Burgman,1101574965
Dirck Coornhert,1095667704
Fred Dekker (politician),1062551798
Jan Dijkema,1098992494
Jeanne Fortanier-de Wit,1059113335
Jan Geersing,1110877576
Leon Geurts,1090785915
Cornelis de Gijselaar,984321838
Alexander Gogel,1056614133
Sicco van Goslinga,1090880662
Hugo Grotius,1110845841
Tsjalling Hiddes Halbertsma,1110513709
Dick de Hoog,1088072022
Mien van Itallie-Van Embden,1092931690
"Jacob van den Eynde, Governor of Woerden",1068845831
Ehsan Jami,1106276053
Allart Pieter van Jongestall,1096414908
Fridolin Marinus Knobel,1023804370
Martin Konings,1112164477
Theodorus van Kooten,1052740212
Jan Krajenbrink,1104399014
Jan ter Laan,1068846473
Reinier van Lanschot,1109042647
Elbertus Leoninus,1096417753
"Leopold Karel, Count of Limburg Stirum",1106865567
Taco Ludigman,970584944
Pieter Daniël Eugenius MacPherson,955584741
"Toine Manders (politician, born 1969)",1076174326
Henri Marchant,1092749754
Durk van der Mei,1113277095
Sergej Moleveld,1094280379
William Moorlag,1047584380
Pieter Paulus,933612093
André Peperkoorn,1032718670
Grace Schneiders-Howard,1095800611
Apollonius Schotte,1032311861
Fedde Schurer,1089197423
Florens van der Spek,1111908414
Victor de Stuers,1096429041
Cornelis van Aarsens,1023030987
Hugo van den Eynde,1115856466
Viglius,1096429102
Rudi Vis,1074946503
Anton August van Vloten,1113565390
Pieter Vreede,1094968550
Steef Weijers,1099981628
Christine Wttewaall van Stoetwegen,1077665112
Guillermo Arce Castaño,1112499974
Oscar Danilo Blandón,1113478079
José Francisco Cardenal,1017388553
Pedro Joaquín Chamorro Barrios,1111610717
Juan Sebastián Chamorro,1108120275
Edipcia Dubón,1053055741
Luis Fley,1108120436
George Henriquez,1108120156
Antonio Lacayo,1059108508
Miguel Larreynaga,1104594869
Félix Maradiaga,1071598737
Paul Oquist,1098836735
Maximino Rodríguez Martínez,1076166578
Marou Amadou,1008239441
Oumar Ba,1034543452
Alidou Barkire,1069346203
Mano Dayak,1098168543
Moussa Moumouni Djermakoye,1032108693
Abdoulkarim Goukoye,1100035673
N’Gadé Nana Hadiza Noma Kaka,1109517592
Moussa Seybou Kassey,1101187586
Djibo Salamatou Gourouza Magagi,1104316295
Karidjo Mahamadou,1008239538
Ouhoumoudou Mahamadou,1105116087
Mohamadou Djibrilla Maïga,908343187
Issoufou Saidou-Djermakoye,1051805763
Issoufou Sidibé,1007533517
Yacouba Sido,1006373883
Sadou Soloké,994723739
Saloum Traoré,747227236
Abdul-Azeez Olajide Adediran,1105091914
Saidu Musa Abdullahi,1079931037
Aliyu Sabi Abdullahi,1077854955
Mohammed Hassan Abdullahi,1110417900
Abubakar Kabir Abubakar,1107155705
Stephen Makoji Achema,1107399955
Tajudeen Adeyemi Adefisoye,1092316412
Lateef Adegbite,1091928046
Busari Adelakun,1103934292
Adedeji Adeleke,1111696461
Adelere Adeyemi Oriolowo,1115252409
Rotimi Adelola,1103253879
Adelusi Adeluyi,1114395269
Azeez Issa Adesiji,1029928326
Akinwumi Adesina,1114503005
Samuel Adesina,1069851870
Funke Adesiyan,1114703719
Kola Adewusi,1112858140
Thomas Aguiyi-Ironsi,1088294556
Agboola Ajayi,1112880539
Michael Ajegbo,1104061250
Kayode Ajulo,1105924265
Christopher Pere Ajuwa,1103496845
Funke Akindele,1113804278
Janet Akinrinade,1011025496
Hussaini Akwanga,1101221420
Oloye Akin Alabi,1104328791
Timi Alaibe,1067060967
Tayo Alasoadura,1115557492
Zainab Abubakar Alman,1108994900
William Nwankwo Alo,1104063039
Temitope Aluko,1109269728
Mbazulike Amaechi,1104063308
Joseph Oqua Ansa,1096256923
Chima Anyaso,1104061572
Benjamin Anyene,1090067175
Dapo Folorunsho Asaju,1115360976
Tony Ene Asuquo,1047329040
Erastus Awortu,1115061533
Abok Ayuba,1068569275
Yusuf Datti Baba-Ahmed,1112527101
Jibrin Ndagi Baba,1047329055
Musa Babayo,1086280570
Enitan Badru,1086957520
Hadiza Bala Usman,1109574116
Kande Balarabe,1064432631
Michael Opeyemi Bamidele,1100018321
Richard Bamisile,1084509214
Adebayo Johnson Bankole,1064432244
Banky W.,1113861594
Mohammed Barkindo,1112949012
Sanusi Ado Bayero,1073462486
Mohammed Bello-Koko,1084363053
Muktar Aliyu Betara,1090884880
Ibrahim Mohammed Bomai,1113321215
Abdulfatai Buhari,1093648713
Alhaji Hassan Dalhat,1041777508
Jake Dan-Azumi,1091985434
Ibrahim Abdullahi Danbaba,1019728771
Abdurrahman Shugaba Darman,1067329087
David Dafinone,1082645980
Sam Dede,1114415772
Biobarakuma Degi,1114496753
Tonto Dikeh,1113805467
Dipo Dina,1092395420
Bunmi Dipo Salami,1049897250
David Edevbie,1108032614
Yul Edochie,1114472364
Edwin Clark (politician),1080130570
Bisi Egbeyemi,1112876732
Osagie Ehanire,1115254714
Chris Ekiyor,1109858012
Maurice Ekpenyong,1047329498
Owoidighe Ekpoatai,1002808737
Desmond Elliot,1113834632
Uzoma Emenike,1086340771
Ken Erics,1112370663
Tunde Eso,1081754101
Effiong Okon Eyo,1108885658
Ezekiel Warigbani,1094421631
Francis Adenigba Fadahunsi,1073223354
Femi Falana,1108276848
Ayo Fasanmi,1106267573
Babatunde Fowler,1094225887
Frank Oputa-Otutu,1047328837
Ismaila Isa Funtua,1111899459
Zakariyau Galadima,1056352619
Abdullahi Idris Garba,1093774496
Abdullahi Abubakar Gumel,1093916763
Hadi Sirika,1110889926
Humphrey Omo-Osagie,1067046531
Gregory Ibe,1113143188
Chukwuma Frank Ibezim,1077872899
Ibrahim Tako,1059703749
Unyime Idem,1114220725
Idris Garba Kareka,1099708292
Eric Kelechi Igwe,1094399944
S.G. Ikoku,1079982142
Nkechi Ikpeazu,1092284105
Terkimbi Ikyange,1040999318
Christopher Imumolen,1108274158
Modupe Irele,1074572057
Joseph Itotoh,1112823244
Agom Jarigbe,1103263976
Manasseh Daniel Jatau,1079757944
Ibrahim Usman Jibril,1115701374
Abdulmumin Jibrin,1113198170
Sarah Jibrin,1047324003
Mercy Johnson,1114578833
Ahmad Babba Kaita,1109333929
Dauda Kako Are,1111732285
Onwuka Kalu,1112470651
Ayodeji Karim,1072532374
Mariam Yalwaji Katagum,1103670712
Kingsley Kuku,1112576443
Ahmed Kusamotu,1106137169
Michael Kwanashie,1100651767
Titilayo Laoye-Tomori,1093913213
Albert Legogie,1077821329
Salisu Abubakar Maikasuwa,1091325704
Ibrahim Makama Misau,1098987784
Usman Mamman Durkwa,1099266872
Ibrahim Mantu,1113723372
Ahmed Marafa,1112349376
Badiyya Hassan Mashi,1082055929
Louis Mbanefo,1113057799
Sebastian Okechukwu Mezu,1104764040
Bernard Mikko,1111960947
Danladi Mohammed,1052835979
Janet Nwadiogo Mokelu,1057572468
Abba Moro,1113730182
Aliyu Sabiu Muduru,1103649307
Fati Muhammad,1114568372
Umar Namadi,1111888637
Muhammad Mamman Nami,1019730842
Kemi Nelson,1102214912
Oladele John Nihi,1112372004
Suleiman Oba Nimota,1113502742
Uchechukwu Nnam-Obi,1103264140
Frank Nneji,957094096
Blessing Nwagba,1103741541
John Nnia Nwodo,1087659892
Oba C. D. Akran,1045699802
Patrick Obahiagbon,1025314884
Gaius Obaseki,1064434243
Peter Obi,1115641664
Sheriff Oborevwori,1087025384
Godwin Ogbaga,1115647301
Chigozie Ogbu,1089927435
Osita Ogbu,1110380387
Johnson Oghuma,1073266400
Chris Ogiemwonyi,1047329410
Clem Ohameze,1113831244
Abubakar Sadiku Ohere,1110748978
Sinatu Ojikutu,1112934170
Edward Ikem Okeke,1108887049
J. O. J. Okezie,1108887172
Kenneth Okonkwo,1114479982
Doyin Okupe,1106135595
Alabi Hassan Olajoku,1106583214
Ali Olanusi,1094886992
Raheem Olawuyi,1104484269
Funmilayo Olayinka,1106156108
Folake Olunloyo,1081273511
Evelyn Omavowan Oboro,1064434740
Adedayo Omolafe,1092314183
Emmanuel Onwe,1082543742
D. K. Onwenu,1095888816
Onyeka Onwenu,1115010468
Nkeiruka Onyejeocha,1104061089
Wenike Opurum Briggs,1100145330
Kayode Otitoju,1113558048
Luqman Oyebisi Ilaka,1066659664
Gboyega Oyetola,1115673934
Amal Pepple,1059940944
R.B.K. Okafor,1058539988
Rukayya Dawayya,1103430602
Saliu Mustapha,1100916086
Thompson Salubi,1080955438
Yakubu Yakson Sanda,1063751976
Yabagi Sani,1092063743
Sanusi Ohiare,1097531047
Mamman Shata,1108883221
Garba Shehu,1108878746
Mustapha Baba Shehuri,1103264253
Terhemba Shija,1065302065
Moses Shipi,1086280374
Kunle Soname,1077158463
Otunba Fatai Sowemimo,1101390301
Omoyele Sowore treason charges,1100045584
Olaokun Soyinka,1109993658
Abubakar Y. Suleiman,1062361247
Abdullahi Aliyu Sumaila,1108477551
Timipre Sylva,1090809642
Nkiru Sylvanus,1112669416
Ibrahim Tahir,1072093102
Ibrahim Talba,1092801107
Oshodi Tapa,1085633163
Titus Uba,1023158350
S. K. E. Udeh-Okoye,1085443459
Charles Udoh,1106445497
Bob-Manuel Udokwu,1112400971
Akolisa Ufodike,1045888715
Suleiman Sadiq Umar,1103264279
Laz Unaogu,1108881048
Mariatu Bala Usman,1112774806
Musa Usman,1097050471
Edwin C.O. Uzor,1022898029
Ebikabowei Victor-Ben,1108883243
Francis E. Waive,1089214150
John Wash Pam,1034798040
Abdullahi Wuse,1104230028
Yahaya Madawaki,1112041707
Yakubu Umar Barde,1100297094
Musa Yar'Adua,1094903117
Binos Dauda Yaroe,1115109696
Yusuf Adamu Gagdi,1110903863
Amina Zakari,1101009824
Zanna Bukar Dipcharima,1097296174
Zubby Michael,1113919406
Vangel Ajanovski-Oče,1109721261
Metodija Andonov-Čento,1102387252
Ljupčo Andonovski,1101165962
Slobodan Bogoevski,1101165498
Bojan Bojanovski,1102021975
Panko Brashnarov,1112373078
Slobodan Čašule,1102021930
Maksim Dimitrievski,1074732072
Risto Gjorgjiev,1021234018
Vasil Ivanovski,1115269833
Stevčo Jakimovski,1102021139
Igor Janusev,1102021234
Adnan Jashari,1025299780
Mincho Jordanov,1115539443
Perko Kolevski,1100256309
Dimitar Kovačevski,1109233025
Sašo Mijalkov,1102416498
Goran Mitevski,1056839500
Stanko Mladenovski,979086523
Ferdinand Odžakov,984137578
Todor Petrov,1114089433
Xhezair Shaqiri,1111540111
Vančo Šontevski,1028411437
Nikola Spasovski,1102021989
Ivan Stoilković,979086548
Dobri Veličkovski,1100811231
Zoran Veruševski,1032175057
Mile Zečević,1101165735
Ada Arnstad,1054893439
Per Magnar Arnstad,1088339361
Blehr's Second Cabinet,981276789
Einar Thambarskelfir,1070894190
Jørgen Watne Frydnes,1093499905
Ole Fingalf Harbek,1015856925
Arild Hermstad,1112105903
Jacob Hoel,1016190975
Hans Jørgen Lysglimt Johansen,1113856715
Hans Jacob Arnold Kreyberg,1113998052
Lan Marie Berg,1112167490
Vibeke Larsen,1111882088
Christian Monsen,1106575687
Fridtjof Nansen,1104117248
Irene Ojala,1111761348
Oddleif Olavsen,1097437295
Johan Henrik Rye,1086891400
Julla Sæthern,1097434707
Finn Sjue,1107194297
Marcus Thrane,1081204763
Ingvil Smines Tybring-Gjedde,1058575718
Dag Inge Ulstein,1115528803
Yusuf bin Alawi bin Abdullah,1079604153
Yahya Al Khusaibi,1093289839
Malek Bin Sulaiman Al Ma'amari,1086839517
Maitha Al Mahrouqi,1093152128
Moosa AbdulRahman Hassan,1113220195
Talal bin Suleiman Al Rahbi,1115480973
Abdullah Al Saidi,1094154493
Hilal Al Sarmi,1042412695
Asa'ad bin Tariq,1100852336
Mufti Abdullah,1086282308
Kamruddin Ahmed,1066673223
Ali Gul Sangi,1102866993
Qazi Khalid Ali,1061386828
Master Taj-ud-Din Ansari,1055277731
Khurshid Anwar (Major),1019249061
Asiya Azeem,1115218624
Ghulam Mohammed Baloch,1100613559
Shah Nawaz Bhutto,1114796888
Malik Khuda Bakhsh Bucha,1025364190
Syed Ata-ul-Muhaimin Bukhari,1098806672
Madar Bux,946682597
Chaudhry Abdul Rehman Khan,1112097668
Dewan Taimur Raja Chowdhury,1088777280
Mafiz Ali Chowdhury,1090577103
Nazo Dharejo,1057617078
Abdul Ghafoor Khan Durrani,1060078937
Zia ur Rehman Farooqi,1114981696
Fazal-e-Maula,1111585475
Abdul Gani (soldier),1114588678
Zulfiqar Halepoto,1113193751
Syed Shamsul Hasan,1089919104
Ahmed Hossain,1086824200
Shamsul Huq,1099395485
Ibrahim Khan Qasmi,1099746853
Matloob Inkalabi,1104105231
Muhammad Ishaq Khattak,1031477897
Syed Nazrul Islam,1099418431
Abul Hassan Isphani,1112283781
Mufti Jafar Hussain,1108221912
Jam Mashooq Ali,1101371911
Rustam Jamali,1095741768
Jamshed Iqbal Cheema,1098750748
Hyder Bux Jatoi,1109006583
Hamid Javaid,1114366758
Jamal Kakakhel,1081294446
Mian Muhibullah Kakakhel,1105904247
Niat Qabool Hayat Kakakhel,1059591602
Syed Kamal,1098085428
Kazi Abdul Kader,1092167479
Khwaja Khairuddin,1109963871
Amir Habibullah Khan Saadi,1087680954
Amir Azam Khan,1094156547
Faisal Javed Khan,1102647219
Iffat Liaqat Ali Khan,1068339278
Ikhtiar Wali Khan,1098374493
Khan Muhammad Khan,1044976576
Khushdil Khan,1084590663
Malik Allahyar Khan,1082969817
Omar Asghar Khan,1109672561
Qazi Ataullah Khan,1083276340
Rana Khudadad Khan,1070540191
Rana Nazeer Ahmed Khan,1094828711
Rao Jamil Akhtar Khan,1105640774
Rao Muhammad Afzal Khan,1059925873
Mohammad Aslam Khan (Pakistan Peoples Party politician),1090131852
Tufail Ahmad Khan,1093903037
Wajih-uz-Zaman Khan,1095601638
Shahal Khan Khoso,1109848970
Mir Dariya Khan Khoso,1113813503
Naseer Khan Khoso,991636216
Zahoor Hussain Khoso,1057055718
Mumtaz Hasan Kizilbash,1108260069
Abdul Aziz Kurd,1115101306
Qadir Magsi,1111312988
Dodo Maheri,1063428037
Qadir Mandokhail,1048923998
Fakir Abdul Mannan,1115732951
Khalid Mansoor,1080608920
Balach Marri,1093674771
Mir Humayun Khan Marri,1091472944
Sheikh Manzar Masaud,1104348929
Inayatullah Khan Mashriqi,1108821135
Maulana Bashir Ahmad Sialvi,1092899479
Salim Jan Khan Mazari,1045985948
Tofazzal Hossain Manik Miah,1109599792
Mir Hasem Ali,992577566
Nepal Nag,1115613552
Syed Sajid Ali Naqvi,1115205356
Haji Omar,1103176696
Omer Sarfraz Cheema,1115641661
Khurram Khan Panni,1064682649
Saifullah Khan Paracha,1101223025
Sher Ali Khan Pataudi,1112284109
Habib ur Rahman (Indian National Army officer),1110929177
Sheikh Tariq Rasheed,1102179617
Chaudhry Muhammad Riaz,1101464342
Syed Ali Qutab Shah Rizvi,957488901
Syed Nasir Ali Rizvi,1073017611
Aamir Hayat Khan Rokhri,1064277769
Amir Abdullah Khan Rokhri,1054886726
Choudry Mohammad Sadiq,1033621546
Hafiz Saeed,1114405892
Sagheer Ahmad,1078509067
Muhammad Saifullah,1074313192
Pir Syed Mohammad Yaqoob Shah,1063424910
Syed Yahya Shah,1102547170
Zulfiqar Shah,1099155083
Mian Muhammad Shahnawaz,1098328605
Nawab Muhammad Khan Shahwani,984332897
Shaikh Abdul Majeed Sindhi,1104534782
Khwaja Qamar ul Din Sialvi,1074180091
Moni Singh,1105440635
Seth Sukhdev,1109750449
Riffat Akbar Swati,1051202625
Syed Muhammad Dehlavi,1100841766
Habibullah Khan Tarin,941586259
Mir Thebo,1107445015
Altaf Hussain Unar,1015159658
Zille Huma Usman,1084053843
Fazaldad Wahla,939648087
Kh. Abdul Samad Wani,1068379835
Mohammed Yahya,1011199561
Waqar Zaka,1111821451
Jahan Zeb of Swat,1112229199
Ubaidur Rahman Zia,1101759268
Faustina K. Rehuher-Marugg,1113920085
Abdelrahman al-Dajani,1114424595
Al Tayeb Abdul Rahim,1081665658
Ziad Abu Ein,1032668498
Aziz Abu Sarah,1093302139
Ibrahim Abu-Lughod,1102755813
Ziad Abuzayyad,1099734952
Atef Adwan,1112490056
Abdul-Ghani Al-Karmi,1109786707
Musa Alami,1101698788
Hossam Arafat (politician),950552574
Yunis Al Astal,1086736147
Salah al-Bardawil,1093921710
Mohammad Barghouti,953312856
Omar Barghouti,1112828331
Aref al-Dajani,1108391228
Ahmad Agha Duzdar,1114424819
Samir Abu Eisheh,963604208
Faidi al-Alami,1014732597
Yaqub al-Ghusayn,1007295574
Adnan Ghaith,1115071005
Zaki al-Ghul,1112653191
Fadi al-Hadami,1106882074
Amin Abd al-Hadi,1028711678
Fathi Hamad,1096202658
Osama Hamdan,1095047322
Hajj Essa Hamed,1083177826
Yahya Hammuda,1065942026
Ismail Haniyeh,1110995294
Muhammad Nimr al-Hawari,1099820225
Ahmed Hilmi Pasha,1112639582
Hussein al-Husayni,1092499894
Adnan al-Husayni,1070027653
Jamal al-Husayni,1095025021
Musa al-Husayni,1099999978
Salim al-Husayni,1098169960
Amin al-Husseini,1115521098
Ramiz Jaraisy,1102118666
Hussam ad-Din Jarallah,1114418897
Majdi Khaldi,1095669435
Khaled Aref,1104073016
Ahmed Khalidi,1099736131
Anwar Khatib,1107753423
Ibrahim Mohammad Khraishi,1081294143
Khaled Mashal,1109614613
Isra al-Modallal,1110340317
Jamal Al-Muhaisen,1096491250
Musa Faidi al-Alami,1114425119
Mustafa al-Khalidi,1110156608
Basem Naim,1052580247
Raghib al-Nashashibi,1086979397
Ibrahim Nassar,1114902699
Hanna Nasser (academic),1072671990
Abdel Hafiz Nofal,1090983970
Sari Nusseibeh,1108889687
Abd al-Sattar Qasim,1101376904
Wajeeh Qassim,1088569297
Muhammad al-Qudwa,1101576193
Jibril Rajoub,1114602918
Abdullah Rimawi,1112403456
Kassim Rimawi,1085224336
Raed Salah,1108086746
Eyad al-Sarraj,1106132574
Said Seyam,1113472529
Mohammad Shtayyeh,1108260432
